id,is_iceberg
f88a9ed3,0.17264003
c1fe2103,0.00074777316
63f7ddd9,0.011741983
97e123d2,0.21376815
7d078228,0.7496837
6b43e60f,0.9827131
e07665a4,0.26037088
4da0c147,0.007567115
1d2474a1,0.45418796
f39a3050,0.0019751582
aaeb3f89,0.7399651
daa3d1e9,0.15569468
23cad3ed,0.953102
dc8fd92d,0.72511125
994a2787,3.3760887e-09
5009ce8c,0.9075594
95ba90c7,4.9684365e-07
bb176f20,2.1512336e-10
57ccd603,0.385458
c3767f5b,0.9333239
076492b4,0.31090117
68864007,0.7248871
fb124dd7,0.87038404
c59fbfc0,9.104469e-18
ddce9f51,0.99999666
c459dbf6,0.73212415
1a39b44e,0.8978646
a31f8519,1.00988295e-07
29ff4d55,5.823134e-07
c0a87a44,0.7091912
aa07ea34,3.5826535e-08
ed7b77f3,0.88910586
ccb10918,0.23937622
aba1f2cc,0.0020512415
0c4b7ce6,0.34645206
26a29fae,1.2205898e-13
6a1a9b91,0.12211835
fda0d9b3,0.94566685
2f7da2f9,0.57688636
948317c5,0.118952736
df315de0,0.12550111
51762e5e,0.9784266
9be1f9d4,0.18435057
b20f16ca,0.20803368
24f677ab,0.9272545
19d36f67,8.328333e-15
db098e36,0.87284577
3ab323b5,0.7276331
db204654,0.855094
f0b7c362,0.4098653
9c36083a,0.7493358
00247e48,0.8865525
99064331,0.009800474
fb023b97,1.0
834a13a2,0.08539063
b4fb7c3b,0.9766093
cccc91e5,0.06612062
e777f5c4,1.836326e-08
8a367850,1.1309974e-06
01aee49b,0.9445801
09a3f3cb,0.8449954
b7837a99,0.7926195
0e5c18fe,8.4291e-06
433d92a6,0.010516445
d8c1c90e,0.9636438
5cf350ea,0.77007747
9e6adfeb,0.0052978448
398c373b,0.006646355
8e1cb96b,0.6569969
c0ab7de5,3.1920065e-06
b7519f43,0.6986006
54d7929f,8.2433317e-13
222a4407,0.20139137
4cd8d439,0.9271176
ac31d9e4,0.91087
0c51475f,0.9951675
926b4b5d,0.85390794
3072aeb4,0.9001163
5508aabc,0.00030111315
7ff080c1,0.7873213
c8137158,0.017892534
73f4c54a,0.9050751
0ab19c8d,0.83115983
57c090c7,0.71639395
b3f4d7c8,0.993138
d4a81cf9,0.5921205
497c4ff8,0.18157701
8949311b,0.8718892
d4f17d1d,0.14682664
cbd015d6,4.4652943e-06
4ff7d773,0.64013237
5950d2f6,0.6684424
f0b4c564,0.82059693
4727e088,0.73319554
2c9b195c,0.7386569
04c441b0,0.75184554
9f1e2246,0.3176848
3bf56119,0.44417447
385033f6,0.53603905
1e14e9eb,0.9977379
4ec14d05,0.42714182
d16ffa50,0.06637462
6f2147d7,0.13965912
13540275,0.94638157
280aaa6c,0.9856346
63d6fcf6,0.451354
e1130afc,0.9363912
8915b349,0.6815565
02cb6179,0.95833796
816084ef,0.41744205
e83e27ef,0.08980306
9928b6cb,0.3015877
398c44d5,0.52540326
4e9944c8,0.15676288
ade738c7,0.3684473
df106f1f,0.9797752
707c42f2,1.911481e-08
c7d6c968,0.89673424
2f62a2d3,2.0437069e-08
58a62136,0.011305783
8e16308d,9.532981e-10
10d97d10,0.16024742
862a2dd5,0.7285684
45d7cd09,8.1013206e-07
daef67d6,0.85234123
40b9f916,0.027296834
c17dc729,0.7436911
d008e04f,0.6903192
a5a6fe15,0.97644776
e9ce7834,4.9156128e-08
518a5aeb,0.88384134
fd6e49ab,0.3363078
35ef2d54,0.73490316
be1f3e73,0.86682206
013825b7,0.7258435
c48b752b,0.73253286
a0f39ace,0.9681456
800aff52,0.025162851
e0eb259a,0.5510469
404bdcc5,0.7976553
9be770cc,0.07021147
e002bdfa,0.6780171
511f8764,0.812328
d41e40d8,0.73655766
ff846aa6,0.67660135
c261a419,0.90789473
c3358fec,0.92937607
62972972,0.9998685
3f15e6a3,0.99992883
f239dd72,0.079573914
e9d815ef,0.69398755
568085b5,0.0008335046
80708782,0.4829905
a578b01b,0.87113684
04b81012,0.120195195
3fbd3a3e,8.874205e-06
536bc047,0.9615837
6905e82d,0.45300105
352b0ab0,0.8408974
205506f4,0.9967745
b4075da1,8.496932e-16
0132c59d,0.26415431
5c471255,0.87147725
b9ee0383,0.8607553
aee38fe1,0.99997485
93eda776,1.755565e-06
d65ee363,0.90103054
7e6785d9,0.2014765
c006cf82,0.9951433
197f9050,0.8554453
efce51fc,0.00043362487
d8dd1b33,0.16573538
ca5bae71,0.99933016
66eba58c,0.6882905
e080fee1,0.2043611
9626a2b5,0.774727
c0298b7d,0.79022163
80f17a8d,0.011024266
fefe71e5,0.058632914
92a45990,0.63366103
8e922071,0.5081219
d5952199,0.024271986
3c56cf59,0.792443
5b677f30,0.98551995
70986e85,0.70192546
ee110bda,0.662844
e7b4d317,0.70364094
f59f29f5,0.9958442
3d1e179e,0.9028053
4e9c76d9,0.52515423
5b5d407e,7.77648e-11
bb4d8184,0.7539965
5f5ad493,0.7312067
a304ae2e,1.2217085e-08
ac337f79,0.08762034
e00e495a,0.52936006
71477bcf,0.53905696
22ed2916,0.99335325
05fdb1ce,3.0517814e-13
4c5e56dd,0.007356874
fab2df1f,3.927983e-11
afe6a1d1,0.9916403
fa03ba13,0.9515991
663dd2bf,0.7349472
5d3aa488,0.016391588
11d63814,0.41230938
11ac5623,0.6218143
dd28b028,0.01929461
bf244975,0.66549927
6a2fe659,3.1511477e-10
bd689e7a,0.8351641
a7b21484,0.07265768
06626706,0.9322275
2fcb2613,0.73496413
1ee7f506,0.94248486
c462096f,0.11019635
59b91711,0.57830304
148ad313,0.9739189
a04c148d,0.72331923
142d14f3,0.98474956
0dccef06,0.89705473
bf9dea3e,0.92386866
121ec728,1.0
25ea1800,7.742436e-08
024bed49,0.12560053
771a9bc9,0.41359884
8b2562e0,0.7841554
fefe0db6,0.013865193
a6cc8fa1,0.7425737
fe33ce5b,0.06278817
c11a6fd5,0.9260545
69152132,0.9931839
dd54beb5,0.92912984
46d8944e,1.4500263e-08
f278cc6a,0.83970034
9cba91e4,0.1616687
37e80ad8,0.05981359
6247d06a,0.83347917
0bb564ea,0.8506924
f8802638,0.93592066
cb77c1d4,0.8382886
edcad79c,0.61783
ade84952,0.0005702847
e9a4a8f7,0.030045299
8c3c9c0b,2.6506084e-05
c105af7a,0.08382033
64a96816,0.39120394
d435722b,0.0012877285
f8c2c17d,0.46424583
30b0c5a1,0.59563315
a241eee2,0.8371155
577af3a1,0.6863983
b1e49a9f,0.5478468
49eff60f,0.895056
171ffc36,0.07571547
2dbb2931,0.6413402
851f9ad8,5.59615e-05
ef787241,0.08654714
3ed46d9b,0.67691964
61a96458,0.42295685
a0eb8b65,0.45240444
8058e7e7,0.86760837
5d0969c3,0.9502656
06dc5d13,0.9406207
614d8fdf,0.032058273
068ace8d,0.8740979
55bd7491,0.9110134
59db8d78,0.97896385
ee9ba395,0.50847906
3833c332,7.5297095e-07
f9c56480,0.80166256
35041821,1.4705793e-07
67426d52,0.18354636
f2eba496,1.848482e-11
cfc6b272,0.77146935
be6e6157,0.16028431
060762c6,0.99260557
28e5c819,0.8782518
165b73a3,0.740969
1a16ebf2,0.9708111
c76353ea,0.3703071
c56aab52,0.6426037
19ba105e,0.9999831
4ccf1d67,0.47219944
d3f00ca5,0.017582253
dc366696,0.9304506
11ddfec4,0.68406796
71036847,6.412787e-33
9108a260,0.0743508
812d2c7d,0.2325527
601d54b4,0.006952445
2a21ddce,0.7080647
e03f632f,3.8364445e-10
27c1c4f4,6.291891e-07
9929fc67,0.59128726
cc5b496e,0.0033696808
9ec5c0b5,0.23590352
5fa292a8,0.73115534
d0e35d53,0.7051323
cfc89ddf,0.9753737
fd3916f4,0.992558
019ab715,7.2879166e-22
d0a7830b,0.72170025
2e1acd63,0.79010767
c5810152,0.8455593
8dae1e77,0.8360961
afe44c59,0.7076658
ac640b5a,0.23479094
5c47f5bc,0.000487597
2e5e1053,0.0002543593
e30d5450,0.4437616
0de92cf0,0.109155126
e97daf2c,0.9494503
5bcc2bf5,3.3431466e-31
d347d81e,0.9116269
2799f5cd,0.7352673
ce4b96f7,1.6925871e-05
a6365299,0.51445085
6eb86fb2,0.009543444
d1384eb4,0.719675
66c3ab6a,0.36908874
9be981c9,0.9813152
e5fc3dd4,0.767346
fd3f01fc,0.9440186
5fbb0aa0,0.9658414
6968f510,0.06709871
7509aad8,0.8413863
9cf9c8ce,0.800894
157c589d,0.31189954
fcc51d2f,0.2672605
6852ee69,0.4856676
8a388b27,0.6434124
e3b1fdd6,0.67419404
1d644f91,0.7615502
893a7d79,0.95265293
9ef2d53f,0.5282786
eaea1243,0.96827424
2d210670,5.1839714e-07
b04329c3,0.13398255
1d88e97d,0.94792926
e5c8ae65,0.9642954
841810cd,0.01759729
187a1e4b,0.27559525
24f8bc83,0.1447731
071678c5,0.7737111
3121517d,0.70990324
62db6263,1.1806462e-14
4b6fe0a5,0.9996985
016588cd,0.78957313
e47db8cd,0.0013723726
6009575c,0.042570937
59d093d3,0.5455087
b3edce17,0.9680539
77cb2808,0.55249244
b318189f,0.65454185
eb804bc3,0.9871487
27af98c1,0.71753466
75bbd171,0.3282332
26a7450a,0.77620184
9f96c645,2.0341168e-12
f295285a,0.64589304
1861ae59,0.072174415
320e2661,0.0015294345
48b64c84,0.057185438
596115ad,0.69892716
24c5d2ad,0.39231676
513481e4,0.77839774
679ca3d6,0.74106765
550511fc,0.7082438
33ad621e,0.65289044
a7cd4c8b,0.6348383
942ce002,0.91465825
4a33d600,0.011727262
52512da4,0.123753734
199d9dd5,0.00017680379
910c7a11,0.6565029
2dc4b47e,0.005811603
067c0baa,0.9436651
66ec0485,0.001260601
93e203f1,0.9955544
1eae71e0,0.5613178
9a320603,9.202423e-08
97c75edc,0.8237561
e3a3993c,0.7618188
03647606,0.8624705
b5758e75,0.5057539
cb341897,0.5227602
80a1d2ad,0.95054
f2afc45e,0.62157875
e2e037d3,0.15516968
d8513bb1,0.9622549
2bb05740,0.949645
568eee1e,0.9530116
48073219,0.15922827
52770a14,0.608017
bb78aa77,0.99510753
d2041d74,0.67805
0c650b7b,0.67409676
3ed634b4,0.7508649
4e7ef4d3,2.229433e-05
dc676914,0.0005268154
9ef182ba,0.35785
19456254,0.1558737
45c7e999,0.56373215
1e5f187e,0.5315242
8372c5dc,0.7382257
0a113574,0.49833065
22ac144f,0.9175912
82a0baaa,0.9916293
fb9c0a38,0.98368603
586d1724,0.25596085
42491e8b,0.74192315
32d8d667,0.3982237
2d658824,0.881149
79e58200,0.6604383
50e426df,0.45772645
71d908c0,0.068291284
1f275072,9.957516e-09
a1bb2901,0.9987729
6c99ed0b,0.73346907
d8216f4c,0.14720853
ebb34ef7,8.9233315e-11
0a71e0d1,0.0070848796
3bebe07a,0.92454964
0de67b1a,0.97171056
7409fd1a,0.117194735
1e27c8fd,6.271274e-15
65cfde78,0.04504785
ab7841b4,0.41491637
f5064f4e,0.9994475
57457484,0.9896779
5492eb34,0.165402
78dfcd52,0.20512295
7dcfa04d,0.7208079
0f7ccad8,0.36220622
730b2296,0.8978879
c1f05b03,0.4154278
265ced3a,0.48269314
92f976d4,0.8386661
2ac16805,0.9973793
b2de0386,0.6114481
898f0d27,0.67269105
b6d290df,0.77597696
64bc67c4,0.16693191
e54ee68e,0.9999945
5f14e447,0.04495602
9c736f77,0.7070032
328fd096,0.9885067
e8e9dfc3,0.40876085
a3a85eeb,0.19959201
d4b96d3f,0.8516906
bb255043,0.07451686
8696136a,0.6233016
be23ea08,0.92711204
777d00a2,0.007928882
bc8d3476,0.46068725
f6f8857d,0.95183593
c57f13ef,0.78971124
7aa6b7a3,0.9803653
512c569c,0.5319112
48b1c243,0.9999515
75ff94ee,0.0103267
c60f051c,0.9979518
032b1bda,0.28827974
77531032,0.25114995
06210232,0.14269474
d7418c1f,0.7449869
e2e957ba,0.72621596
566b0a76,0.059675086
7c6691b5,0.0037160092
990a0ecd,0.99999523
16914cc9,0.048773136
e78a6709,0.8966321
98aa34a8,0.8417571
1908cc60,0.93534
81946709,0.637804
2fd07377,0.5903349
d5c0e0d7,0.57581896
58ec0c92,0.43591568
3aeb362f,0.74632996
147d59ab,0.65129584
e0829262,0.35570195
8b86d83e,0.06344298
9a350af0,0.29771903
aba1b542,5.6713096e-05
b0112ad5,7.404223e-11
4ea094c0,1.9608434e-10
74964450,0.7238238
e4a06bc9,1.0
245ef22c,0.5106641
828460e1,0.9304534
fcbdad05,0.9999908
50ff69e1,0.7876582
28cf2057,0.006337741
8ede8c69,0.008324509
323458ef,0.79678756
3c002c59,0.008197349
24e5b88f,0.8652053
a09d9139,0.9714325
d0b1be68,0.31343523
bcd22f87,0.0009935072
f90b1c41,0.9999703
f14f533a,0.005572889
acfaa4ff,0.20502318
78e7617b,0.99965954
febe6575,1.164381e-18
5cd96fb8,0.8977657
88027f9c,0.956351
388dd3bb,0.10740488
8e6cf4d3,0.8985337
0b2daf85,9.1078415e-05
63f51c56,0.0017102495
5b6305ad,0.35917997
241c50cb,5.30873e-13
495a6ed2,0.013918613
b04bf998,0.99931276
c55e7096,0.5051336
2c9d1b48,9.557109e-13
e20a003b,0.64331305
33725817,0.986654
fe05fc09,0.2057495
b9022c8f,0.30075788
b5abb620,0.0021603536
e62b3eb0,0.042578597
95812205,0.8691701
209f8e41,1.9335805e-24
9bb3cd44,0.57291526
86bf6810,0.76426476
919cb6af,0.7564729
8cabc104,0.72172123
ca5fec7b,0.9999995
01e7f145,0.52735263
d2826f8e,0.005874095
e584f028,0.3801533
4bdcb525,0.39959323
6b2bc3e9,0.4404227
7a523e74,0.000110472465
1c3a420c,0.6215468
8b383772,0.023636911
c420c42d,0.9983765
f0326766,0.7050489
d67ae313,0.99992025
7a00e52a,0.6804338
fd60ce30,0.9782599
d0de0afb,0.7909664
5dab3243,0.978084
e82b326f,0.8996829
96ca682f,0.032860823
e7ba2cd2,0.18479028
47f2fbed,0.13016766
faac6b8d,0.94520104
2eb785f3,0.222026
95f440be,0.98676884
e735e243,0.72812146
bd83f233,0.8125338
e2315156,0.8966541
07945467,2.0483439e-26
256daf6a,0.010515859
70801a8b,0.9998529
518578cb,0.98289305
5e630a80,0.9493269
b2df2187,0.8729325
ff32d7dd,0.47650388
5144d458,1.0
f9f973c1,0.99558914
ac65b2c5,0.9661198
e5cece41,0.007053959
cc9ca990,0.8419241
2b771726,0.47978044
fcea895a,0.92438334
fd477a03,0.100685656
4aa26de8,1.0
9a842704,0.8650597
b1bb19c4,0.00027467456
fc46a862,1.6623842e-27
e43d659f,0.98676467
f344be4c,1.6840653e-06
31671342,0.8502916
4d67ed4e,0.99073434
1dd1c8e2,0.8051876
ab08e37e,0.7495335
c2924cd3,0.029656287
fde48cdb,7.8250434e-11
3c7c170d,0.7653196
ebeedf33,0.9817062
6235d8b4,0.9651371
73a8162b,0.15270476
b37e2349,0.9513233
0dbc58b1,0.051249504
14741b3d,0.8516866
fe1f82c2,0.9585533
9a75c053,0.8539987
581d8a32,6.240066e-05
eedeabd8,0.77823853
2208fecd,2.4371348e-08
b68c71e6,0.023934226
dea2cdb7,0.9348783
ff3401e1,3.670545e-12
5ccfa32c,0.87961125
15370256,0.9999999
d81a82c6,0.72491753
c78671c6,0.8074483
7fbf3fc8,0.9380471
de8159e7,0.39871332
efcca249,0.99856585
c3cdfd7c,0.78609747
1fbae11c,0.73348397
a78197b9,0.8527787
9510487f,6.321353e-06
11f770cd,0.05479212
d2401c84,0.0010686473
781d4a78,0.89406085
236f4be5,0.48908034
df56ab4b,0.5998774
ea825acf,0.998629
cf992e29,3.217915e-11
66750962,0.7696265
fa423857,0.18650608
d6889deb,0.75186986
e62ff090,0.0043220115
47acfd80,0.0005045105
b9f5efc5,2.7669112e-06
1a2a1f7f,6.6369666e-14
e8067065,0.99395096
db61755b,0.70790404
c97e4c01,0.7138449
02538d0d,0.33761913
9930fe8b,0.9561415
1e053314,0.98152
247e0650,0.000117500414
a4eb05bf,0.99981505
66ea133d,0.59826744
3220362c,0.92099655
67162075,1.07545216e-10
5af75025,0.011998873
5dd87bb9,0.7757768
010dc181,0.5849069
40dbd0a9,0.6675387
0c10fd9e,0.9033483
39c38975,7.539437e-05
20f60e12,0.39589325
4fb6e67f,1.9237732e-05
d7d3e9fa,0.8147626
787d0e9a,1.2588967e-08
7d92a013,9.0356096e-08
65f79253,0.8623107
a20dfd11,0.036663268
c04f50a0,0.47470522
a007e147,0.9917966
80e35877,0.7890833
e3631e6a,0.45574012
684fd7ec,0.0022247243
9dbdb2b8,0.46248028
1768e4bb,0.28024936
d84884d6,0.8169998
838a14ae,0.8423168
6e007f95,0.7665154
6e0c3725,0.48848334
d4c5252a,0.013430523
209cba64,0.68539983
1df44a05,0.67154044
d925c0cc,0.6477908
85981d62,1.2360394e-07
18b93e7f,1.3970237e-07
4936bb64,0.62287426
d57686b7,0.19167633
0d6d23b5,0.95455635
3859bfa4,0.8859003
2cfddca9,0.7318126
32eebbf8,0.59129256
79c40371,0.7477455
f7f432f6,0.00030695956
d50e3a56,0.2682739
b63bbdee,0.05127745
de327375,0.7010231
43a0d395,0.49238005
db465006,0.93894976
44809656,0.27454734
3c72f288,0.9919045
3f449132,0.98088557
ec5d4a58,0.99975044
49d62856,0.84079915
b80fb15c,1.0
368e304e,0.6577561
f19bdd74,3.1283966e-05
b55e823c,0.9993703
89dd11b9,0.010086334
4286352d,1.5390304e-05
4b10a9dc,0.005229856
3bdbb13c,0.7073196
7e9f355f,2.798621e-12
f420301b,0.68947273
4e3c03ff,0.0019412467
3227e0ba,0.9280344
d12d7771,0.9999546
6616970c,0.8188162
186ea788,0.94495094
42867a33,0.9747311
7ed03e02,0.2174131
f24ce309,2.121491e-05
18d7021a,3.516185e-07
9a18807f,0.010884068
a94b079b,0.288308
255c4f02,0.009172504
93ba10ba,0.97671276
95567789,0.08413456
bb09a45b,1.4446178e-09
a972a7db,0.8362203
2bd5da67,0.003957063
7a43c51d,0.92479724
29adcf10,7.427019e-05
6742855f,0.9999976
d20e49b2,0.9951579
9f81771e,0.0067402627
de27fefb,0.7426837
d18f6f0e,0.99833065
69973737,1.0
76509472,0.9450446
57157f35,0.9999161
72f5cc06,0.955662
19982389,0.65937686
4ed21d3b,0.9496083
5a0ca890,0.99791664
65ea29c4,2.2796563e-05
b4f11fb6,0.91412073
8836e0c8,0.4859073
30456db6,0.73900753
19174e69,0.9217491
8baa045a,0.32083142
bfc86919,0.9939434
2f93bac6,0.9235227
c44960f2,0.96877533
b660e80e,0.00010600377
76411374,0.77594477
839bbcfe,0.7718692
bc8c483e,1.3582381e-08
d9577013,0.93644315
b47fc3d2,0.79324436
a57ef2a1,0.91749066
d6908d52,0.24873535
99814ee7,0.703461
0b6c4509,0.7443883
095f1797,0.43853602
7dd828c0,0.3032776
764b4e82,4.7995757e-22
91ef8a0c,4.773432e-13
a91ee052,0.730688
a01318ab,0.51668406
325ad084,0.050230622
2ceb258a,0.7096533
a969eea6,1.0
1a538ed3,0.0022271145
65e14f46,0.72335875
77c165c3,6.730724e-06
14c60c1d,0.9888188
630360e8,0.9664188
8d7026fa,0.3713183
13964a63,0.66756356
d0155b0f,8.6199325e-06
46afff48,0.8471094
4868f534,0.6237005
26743a5c,0.9570775
ad50aaf3,0.01643345
89cc4fce,0.0030122788
715785e6,0.552626
3d28a858,0.54224265
ba36851a,0.6654234
51ecc6ab,0.99985504
b1ec4727,0.55225694
040c5d78,5.0357063e-05
a8a77c55,0.84055007
32f51fe6,3.147972e-05
8ef7a06b,1.0661334e-09
838fafac,0.00991698
7d0b89b1,0.5799564
7d9636c4,0.9074483
8d37529b,0.9451039
5fd612ad,0.8795703
323ca98d,0.9369445
842d7d88,0.8227577
c7529197,0.7593889
3235b7ca,0.6960181
2436a25b,0.69877845
e6d8d670,0.00027028559
1c5a5a1f,0.043230753
1c1d6c80,0.9728486
9579aa49,0.53209895
aeb95ac9,0.87462693
db172beb,1.371896e-07
ae2a516d,1.5283006e-06
63e579b1,0.99928147
a49b42ff,0.9746051
99fb914f,0.99050677
d86b48d1,0.32377163
6bca064a,0.98630214
d3bc5515,0.94556177
ded30e1d,0.11230391
d88e4b44,0.16653985
6f688a3c,0.3807093
a98dcb63,2.6785176e-12
6d9d1eca,0.54374206
51924408,0.083446495
a8f910bb,0.92890567
7f12814f,0.67260766
cdcdc401,0.9914233
5dea100e,0.7829917
04738deb,9.410745e-07
e4064b10,0.1467889
c84df9ea,0.82940763
ba8130e2,3.0096994e-09
7535f0cd,0.88434964
c915f66c,0.07850703
f0c360e7,4.528658e-06
fed2396a,0.19417395
5d58a277,0.99997437
21279402,0.86686325
873d8adc,0.9029882
2fb68d77,0.94081104
8fb1a67b,0.095477335
fe8c6150,0.12290652
c00db5d4,0.5066765
2e3a38d3,0.8859968
38464042,0.6362145
58d4e224,0.1372952
a7bfbc2a,0.00054594857
9cdcf947,0.9502169
6c610fd4,0.7393903
50fd58f2,0.67892826
b093a813,0.71339536
28f4e51e,0.0010231214
2d01ecdc,0.6972047
290992c4,0.87528425
e0f83a9b,0.06552492
7cdbe05e,0.8509172
2a33464b,0.7499013
84521f2c,0.96515614
a1d7e535,4.2564875e-15
f77a2b74,0.99999976
f2c5216a,0.85120636
b516302a,0.94479936
564266ec,0.7832668
56d23ee0,0.26025727
8c9971b5,0.6312382
fe75e357,0.7956721
cfab3237,0.000115207906
f7258c56,0.13989183
e79cb5cf,0.12739848
efbb58a0,0.7058796
ff8d6575,0.078304745
cf6d0221,0.9880512
b057a3cf,0.8842232
d7aa3d66,0.97787845
db1b3f2d,0.23310651
9cfd7cd3,0.75613993
0dc59065,0.022989148
f2742949,0.8812966
cfa8905d,0.12123449
6bc7bb68,0.9434965
df228195,0.17990622
92b3fd07,0.89040416
99181903,0.71698767
17b47421,0.99997747
54c58af0,0.97928315
c533141a,8.9215274e-11
3a89f639,8.024231e-08
2b9438cd,1.0
de0fc4ea,0.71589106
d0b4812d,0.7410793
5ab3daa8,1.0
3a205fb9,0.9909882
81d06d13,0.47088742
5b155890,0.70157886
b7332f47,0.6847559
13a49895,0.89663774
a9dcaf7e,7.0075555e-05
daccb199,0.6856249
0a31aaec,0.055901542
effc32ab,0.8677996
b9b1d1ae,0.95037764
837567b0,1.0448301e-10
76364052,0.986283
614324a1,0.8176109
3b20239f,0.9212528
49054d2e,1.0
59eea5d5,0.35767403
eaa8408c,0.6233542
3b3369f8,0.7185914
06f7cf48,7.297201e-09
99cae923,0.99999774
c2b732c8,0.6194606
5652b0eb,0.9981608
033f2509,0.911529
d32b7520,0.70255923
86bfefc7,0.121520296
3279d1d5,0.6930982
22221e9d,0.67242813
9bdc1896,0.5945032
49fa8e72,0.6889777
d911954a,0.79060155
16fcc6f5,0.18794762
b5e8f248,0.7689875
10f410ba,0.97646105
fb702ee7,0.006134946
a162448e,7.47478e-05
2e757023,0.7304521
877bcc05,0.9600596
0dfcd873,0.9193749
c4e06675,0.12329207
a1c03878,0.6386183
d187d757,0.73624724
967875e8,0.003712186
7fe478cb,0.7193162
d43aa540,0.393954
964acdef,0.14239135
d7ecc1b7,0.8079626
a5b32893,0.83544743
5b68a817,0.9017028
8f374224,0.7279422
8deced1c,0.015407608
c5959db1,0.53347266
d3c61d2b,2.5741387e-05
f4cb6420,0.4102569
18b8670f,0.028423535
777d03d6,0.94533247
57b18759,0.09176976
4843496a,0.8230255
6156c963,0.742816
73165630,0.7944889
53c49cf8,0.5714925
1f2e9806,5.07601e-06
5addc113,0.99613696
35d2fbc5,0.90475726
3a451e5b,0.9998281
59b9eb6e,0.83816177
f8669a86,0.53179204
fa3ff835,0.17808622
6e7e427b,0.58702314
8b05e1a1,0.53418064
ad3727d3,0.9525048
8965e560,0.8097672
821e0c31,8.463628e-05
2b33b417,0.6540485
acc4dd50,0.69422716
4a0a5cd5,0.86798877
21aa40fc,0.8861191
1d91bf6e,0.18362714
923910f8,0.0012881695
54c012c3,0.745566
00d366d6,0.8313026
278627ff,0.79522985
1372a58e,8.978249e-08
4b4247a5,0.8182541
0c496d3a,0.99251974
d6774ba7,1.0
814bc35f,0.67728215
36497217,0.9999864
c9a9bb5b,0.0002045508
ac07e085,0.03654102
f806ebf1,0.8204404
bd9dd604,6.235623e-11
3679bbf9,0.79617184
db1343a0,0.2855618
679dd63b,0.68879664
43eebf55,0.99991
74e2d160,0.98166394
e09bc632,0.9349575
1b2227be,0.041366033
989685c7,0.5141738
05ba66d2,0.97408235
ed366c4e,0.667524
954f4238,0.26664186
21f4f395,0.7162911
127bda37,0.97216964
ca5c432e,3.8507147e-07
4429971a,0.9818481
a6179f95,0.00443669
d0d5165e,0.88123304
fe3f7d13,0.74492437
66be84a3,0.9405977
154d8985,1.2574905e-08
27260e05,0.21677078
6c37d4ca,0.079883486
69a6b224,6.710671e-05
9d37a1ab,0.9044339
5998bcf9,0.008395736
1198c02c,0.5050819
9b7c82ed,0.50879484
4b335d8a,0.7222346
9655bde5,0.014753671
2df55cab,0.09520113
97c45082,0.28176713
a8ad8cd3,0.66189605
591b8504,0.7733428
4cfc4b39,0.6592606
cf87475a,0.346373
ea222d2d,0.83173317
f1266956,0.043797117
c3bf1074,0.72847575
92633d3e,0.09639927
bfe11458,0.8337911
f142d550,0.27615348
03942109,0.40538535
9381009e,0.8725356
db9508e8,0.7464961
dc61215b,8.184749e-05
d7b962ae,0.78567374
ac883af0,0.7854315
a18d0c4a,0.61561006
4b656126,0.7565991
6adfd15a,0.33813065
5ebfa034,0.6324365
3363e0db,0.9444629
852a432a,0.6075831
6fa80d7a,0.99976546
569c4651,0.71296674
57422abf,0.72997904
64c1438f,0.0048137233
0f7a771a,0.70573956
cf68a502,0.67799973
ebc580bb,6.6362985e-13
17d13500,0.7016027
f1565d79,0.7768615
e5ac1d27,0.35068357
62339204,0.05051233
49807b4a,0.98866755
8935c7e2,3.2248197e-05
a561f2b4,0.29504803
04387235,0.00066700607
04aac344,1.5726354e-08
54063004,0.024316456
1b5e08dd,0.6748794
6968282d,0.7416272
281524f9,0.6868918
fd553fc8,0.46262628
e45f0b13,0.24064878
b34a4ca2,0.20993586
0dcd8be5,0.24092938
c90f547a,4.3549435e-06
4c34de66,0.63032764
a47f4d0f,1.08546595e-13
2a317a41,0.8945562
b64c8598,0.91150016
2bdbb188,0.6818867
ccc89b62,0.67415905
645ba2a0,0.7320579
09e8a5e5,0.111342855
be3a1e7a,0.5237314
92d0180c,0.0007984944
2e8ae485,0.9908578
007f8195,0.92312706
2bc2e785,0.9299878
baed3d4d,0.71534956
fe9848ab,0.9526159
426619f5,0.80213314
6d129e11,0.7602215
906e6124,0.27149183
d96aba17,0.8957824
2d18a140,0.73162895
4b6c1a2b,0.8904089
da62caad,1.0
5a0cfeff,0.046167567
befbb68e,0.5570185
cad3b152,0.8712752
d79fa5f7,0.9996375
7462cddb,0.87808496
0097d47d,0.9155667
68d6335c,0.9224861
9f81549c,0.05511957
638d49b9,0.77433074
51a50ebd,0.28043163
95131535,0.99999917
3c470d57,0.5989195
845a97f7,0.5876627
feed4566,0.23499392
fb6a5915,1.1017321e-08
4d47e42c,0.61533797
930bcf1b,0.81364226
69aa8b45,0.9971179
14c07f0b,0.79259056
90e44340,0.28104016
1b8f6a9e,0.34595844
3552689b,9.237936e-05
087c5094,0.88755876
087e1232,0.8620975
321e2099,0.9767194
e08939b8,2.555275e-07
e624f417,0.89391154
93291138,0.81551844
9c3c7962,0.6597076
56c42675,0.75837994
736c4009,0.6079023
6a203662,0.98111194
7e4ad586,0.98530155
3aa99a38,2.2389132e-18
8c74137b,0.027691972
b4181d37,0.6078295
fc80eb35,0.71983993
64e1b981,0.92156065
1286ea75,1.4831093e-10
7d276b6e,0.36971283
a386d706,0.97935116
ec149576,0.95402944
cd93b8c8,0.8486709
a534e7e7,0.7502376
